nr,lat_orig,lon_orig,hell_orig,rdx_orig,rdy_orig,nap_orig,lat_calc,lon_calc,hell_calc,rdx_calc,rdy_calc,nap_calc,lat_diff,lon_diff,hell_diff,rdx_diff,rdy_diff,nap_diff
30013358,51.921778343,7.258106847,212.8544,283692.9514,438690.0190,168.6434,51.921778343,7.258106848,212.8544,283646.8941,438581.8589,212.8544,0.000000000,-0.000000001,0.0000,46.0573,108.1601,-44.2110
30013359,51.432318108,2.809453771,146.1249,-24230.5541,385747.2590,101.8653,51.433213841,2.809517720,101.8653,-24238.5220,385647.8196,146.1249,-0.000895733,-0.000063949,44.2596,7.9679,99.4394,-44.2596
30013360,53.770898163,6.577417122,-14.0053,233482.6357,643453.7096,-53.9530,53.772076858,6.578028222,-53.9530,233444.5232,643321.8659,-14.0053,-0.001178695,-0.000611100,39.9477,38.1125,131.8437,-39.9477
30013361,52.128715791,7.933144121,264.8789,329307.7086,463114.9962,220.8464,52.129700409,7.933953933,220.8464,329256.1313,463003.5623,264.8789,-0.000984618,-0.000809812,44.0325,51.5773,111.4339,-44.0325
30013362,52.968626730,4.394961704,-0.7752,88339.3109,553971.0404,-42.9918,52.968626730,4.394961705,-0.7752,88339.3108,553971.0404,-42.9918,0.000000000,-0.000000001,-0.0000,0.0001,-0.0000,0.0000
30013363,53.978347980,6.064897448,251.9786,199469.6618,666105.9143,212.1741,53.979550922,6.065429927,212.1741,199435.9921,665971.6894,251.9786,-0.001202942,-0.000532479,39.8045,33.6697,134.2249,-39.8045
30013364,50.720892116,5.772312239,312.0261,182197.8055,303504.4185,265.7772,50.721714300,5.772808988,265.7772,182163.2092,303412.7775,312.0261,-0.000822184,-0.000496749,46.2489,34.5963,91.6410,-46.2489
30013365,52.931181827,7.812908423,298.1062,318084.8915,552087.3346,256.7209,52.932260176,7.813704098,256.7209,318035.4508,551965.5998,298.1062,-0.001078349,-0.000795675,41.3853,49.4407,121.7348,-41.3853
30013366,51.043914432,5.730872872,231.8443,179102.4862,339425.6557,186.7459,51.043914432,5.730872873,231.8443,179102.4861,339425.6557,186.7459,0.000000000,-0.000000001,-0.0000,0.0001,-0.0000,0.0000
30013367,52.377844735,3.363290549,255.1087,17199.2741,489699.8656,211.7409,52.377844734,3.363290550,255.1087,17199.2740,489699.8657,211.7409,0.000000001,-0.000000001,0.0000,0.0001,-0.0001,-0.0000
30013368,51.605639660,2.632216398,143.4384,-35820.8532,405470.7893,99.1441,51.606554961,2.632253643,99.1441,-35827.2842,405369.1197,143.4384,-0.000915301,-0.000037245,44.2943,6.4310,101.6696,-44.2943
30013369,51.120363937,3.845412329,233.2285,47056.6277,349012.4984,188.5671,51.120363936,3.845412330,233.2285,47056.6276,349012.4985,188.5671,0.000000001,-0.000000001,-0.0000,0.0001,-0.0001,0.0000
30013370,52.486189267,5.515640863,220.0804,163724.1171,499837.9030,177.3815,52.486189267,5.515640864,220.0804,163724.1170,499837.9030,177.3815,0.000000000,-0.000000001,-0.0000,0.0001,0.0000,0.0000
30013371,51.041366632,4.566390745,130.7253,97432.9528,339408.5432,85.5713,51.041366631,4.566390746,130.7253,97432.9527,339408.5433,85.5713,0.000000001,-0.000000001,0.0000,0.0001,-0.0001,-0.0000
30013372,52.578901788,6.343459093,224.8252,219816.8773,510574.7067,182.2789,52.578901788,6.343459094,224.8252,219816.8772,510574.7067,182.2789,0.000000000,-0.000000001,0.0000,0.0001,-0.0000,-0.0000
30013373,53.280845444,5.100931146,47.9205,135905.0129,588296.5598,6.3113,53.280845444,5.100931147,47.9205,135905.0128,588296.5598,6.3113,0.000000000,-0.000000001,-0.0000,0.0001,-0.0000,0.0000
30013374,53.805982162,5.398003633,204.6258,155711.1504,646708.0601,164.1612,53.807163797,5.398433855,164.1612,155682.8272,646576.5383,204.6258,-0.001181635,-0.000430222,40.4646,28.3232,131.5218,-40.4646
30013375,50.881828675,5.406668135,95.9384,156370.3401,321337.1667,50.2515,50.881828674,5.406668135,95.9384,156370.3401,321337.1668,50.2515,0.000000001,-0.000000000,0.0000,0.0000,-0.0001,-0.0000
30013376,53.156265913,4.460128560,186.5960,92985.5030,574792.9140,144.6365,53.156265912,4.460128560,186.5960,92985.5030,574792.9141,144.6365,0.000000001,-0.000000000,-0.0000,0.0000,-0.0001,0.0000
30013377,52.703400698,4.041814548,217.8723,64066.1888,524845.4370,175.1074,52.703400698,4.041814548,217.8723,64066.1888,524845.4370,175.1074,0.000000000,-0.000000000,-0.0000,0.0000,-0.0000,0.0000
30013378,52.535386128,3.822286923,232.7724,48825.5393,506452.0493,189.7545,52.535386128,3.822286924,232.7724,48825.5392,506452.0493,189.7545,0.000000000,-0.000000001,-0.0000,0.0001,-0.0000,0.0000
30013379,51.868728293,2.736749769,124.2184,-27516.5430,434458.2364,80.0343,51.869674895,2.736798968,80.0343,-27523.7695,434353.1061,124.2184,-0.000946602,-0.000049199,44.1841,7.2265,105.1303,-44.1841
30013380,50.929965406,5.652785855,161.3371,173672.1945,326726.0671,115.8253,50.929965406,5.652785856,161.3371,173672.1945,326726.0672,115.8253,0.000000000,-0.000000001,-0.0000,0.0000,-0.0001,0.0000
30013381,51.145160894,4.148434738,322.8322,68317.0338,351367.2909,278.0932,51.145160893,4.148434739,322.8322,68317.0337,351367.2910,278.0932,0.000000001,-0.000000001,-0.0000,0.0001,-0.0001,0.0000
30013382,50.523180261,6.527100875,54.1886,235842.8780,282065.3376,6.4292,50.523978600,6.527704194,6.4292,235801.4778,281975.8740,54.1886,-0.000798339,-0.000603319,47.7594,41.4002,89.4636,-47.7594
30013383,50.870932917,3.799529078,100.3140,43242.2415,321336.6926,55.5481,50.870932917,3.799529079,100.3140,43242.2414,321336.6926,55.5481,0.000000000,-0.000000001,0.0000,0.0001,-0.0000,-0.0000
30013384,53.982765546,6.013849205,219.1126,196115.6507,666567.1867,179.2880,53.983968979,6.014373839,179.2880,196082.4043,666432.9356,219.1126,-0.001203433,-0.000524634,39.8246,33.2464,134.2511,-39.8246
30013385,50.601627654,3.959634721,205.1250,53927.4920,291148.1515,159.9316,50.602430851,3.959872703,159.9316,53908.9065,291059.1450,205.1250,-0.000803197,-0.000237982,45.1934,18.5855,89.0065,-45.1934
30013386,52.576858994,5.656708186,-9.4329,173268.6067,509952.9314,-51.9960,52.576858994,5.656708186,-9.4329,173268.6067,509952.9314,-51.9960,0.000000000,0.000000000,0.0000,-0.0000,-0.0000,-0.0000
30013387,51.710053915,2.898140937,-9.2226,-17009.9881,416419.2345,-53.4362,51.710982630,2.898215244,-53.4362,-17018.6552,416316.1413,-9.2226,-0.000928715,-0.000074307,44.2136,8.6671,103.0932,-44.2136
30013388,53.395206368,4.875742667,32.6055,120975.2194,601107.2174,-8.9104,53.395206368,4.875742668,32.6055,120975.2193,601107.2174,-8.9104,0.000000000,-0.000000001,0.0000,0.0001,-0.0000,-0.0000
30013389,52.024851908,5.221892905,208.0205,143654.1532,448513.5261,164.6046,52.024851908,5.221892906,208.0205,143654.1531,448513.5262,164.6046,0.000000000,-0.000000001,0.0000,0.0001,-0.0001,-0.0000
30013390,52.066268726,7.020352884,37.3586,266979.2064,454368.4897,-6.5088,52.066268725,7.020352884,37.3586,266979.2064,454368.4898,-6.5088,0.000000001,-0.000000000,-0.0000,0.0000,-0.0001,0.0000
30013391,52.090494388,5.601895005,-8.8874,169713.5262,455825.7337,-52.2708,52.090494388,5.601895006,-8.8874,169713.5262,455825.7337,-52.2708,0.000000000,-0.000000001,-0.0000,0.0000,-0.0000,0.0000
30013392,53.835721764,7.222199304,197.4459,275809.7496,651564.0379,157.6964,53.836907668,7.222909072,157.6964,275766.4108,651430.8793,197.4459,-0.001185904,-0.000709768,39.7495,43.3388,133.1586,-39.7495
30013393,53.234134096,6.945473159,225.4650,259044.9696,584185.8308,184.7672,53.234134095,6.945473160,225.4650,259044.9695,584185.8309,184.7672,0.000000001,-0.000000001,-0.0000,0.0001,-0.0001,0.0000
30013394,50.618672418,7.730243241,122.7297,320816.6047,294710.9399,74.6503,50.619480747,7.731017344,74.6503,320764.7152,294619.3036,122.7297,-0.000808329,-0.000774103,48.0794,51.8895,91.6363,-48.0794
30013395,51.612810900,4.359620484,218.2087,83826.9508,403161.0029,174.1179,51.612810900,4.359620485,218.2087,83826.9507,403161.0029,174.1179,-0.000000000,-0.000000001,-0.0000,0.0001,0.0000,0.0000
30013396,53.411502598,4.038743864,4.8182,65331.9744,603640.4214,-36.8533,53.411502597,4.038743864,4.8182,65331.9744,603640.4215,-36.8533,0.000000001,-0.000000000,0.0000,0.0000,-0.0001,-0.0000
30013397,53.036036968,3.899600384,130.0432,55217.4710,562043.4348,87.7374,53.036036968,3.899600385,130.0432,55217.4709,562043.4348,87.7374,0.000000000,-0.000000001,0.0000,0.0001,-0.0000,-0.0000
30013398,50.848806114,7.121022178,257.0440,277102.6584,319109.5556,210.1801,50.848806114,7.121022179,257.0440,277102.6583,319109.5556,210.1801,0.000000000,-0.000000001,0.0000,0.0001,-0.0000,-0.0000
30013399,51.408167783,4.721517561,242.6250,108684.4252,380103.4010,198.2162,51.408167783,4.721517562,242.6250,108684.4251,380103.4010,198.2162,0.000000000,-0.000000001,0.0000,0.0001,-0.0000,-0.0000
30013400,50.535631242,3.118933936,-6.8766,-5811.2694,285308.3357,-51.4289,50.536423641,3.119053165,-51.4289,-5822.4453,285220.4804,-6.8766,-0.000792399,-0.000119229,44.5523,11.1759,87.8553,-44.5523
30013401,52.749873043,6.952155998,26.2321,260660.1911,530314.8681,-15.7786,52.749873043,6.952155999,26.2321,260660.1910,530314.8681,-15.7786,0.000000000,-0.000000001,0.0000,0.0001,-0.0000,-0.0000
30013402,52.717440247,5.880822867,103.6328,188353.6055,525675.5722,61.2978,52.717440247,5.880822868,103.6328,188353.6054,525675.5722,61.2978,0.000000000,-0.000000001,-0.0000,0.0001,-0.0000,0.0000
30013403,53.152152940,3.696052962,141.0947,41869.0936,575263.8037,98.8461,53.152152939,3.696052962,141.0947,41869.0936,575263.8038,98.8461,0.000000001,-0.000000000,0.0000,0.0000,-0.0001,-0.0000
30013404,53.835592882,6.230972003,256.8320,210554.1397,650331.0071,216.9515,53.836779038,6.231529984,216.9515,210518.9605,650198.5592,256.8320,-0.001186156,-0.000557981,39.8805,35.1792,132.4479,-39.8805
30013405,53.366823647,6.224017208,122.9342,210704.0429,598151.5840,82.3267,53.366823646,6.224017209,122.9342,210704.0428,598151.5841,82.3267,0.000000001,-0.000000001,-0.0000,0.0001,-0.0001,0.0000
30013406,50.960682559,7.007763349,284.8902,268851.7776,331370.9209,238.3146,50.960682558,7.007763350,284.8902,268851.7775,331370.9210,238.3146,0.000000001,-0.000000001,-0.0000,0.0001,-0.0001,0.0000
30013407,50.955330946,3.395851148,194.9195,15086.6539,331418.2913,150.4634,50.955330946,3.395851149,194.9195,15086.6539,331418.2913,150.4634,0.000000000,-0.000000001,0.0000,0.0000,-0.0000,-0.0000
30013408,51.881972644,7.240686531,-6.9161,282607.8159,434231.6805,-51.1938,51.881972644,7.240686532,-6.9161,282561.8433,434124.0534,-6.9161,0.000000000,-0.000000001,-0.0000,45.9726,107.6271,-44.2777
30013409,50.682638483,6.621950037,259.0263,242270.4843,299912.4171,212.0147,50.683455442,6.622566976,212.0147,242228.4195,299820.8148,259.0263,-0.000816959,-0.000616939,47.0116,42.0648,91.6023,-47.0116
30013410,50.800961770,7.399107280,16.2626,296829.6481,314289.3763,-31.1167,50.801791819,7.399834791,-31.1167,296780.9146,314195.6589,16.2626,-0.000830049,-0.000727511,47.3793,48.7335,93.7174,-47.3793
30013411,51.096382731,6.968407343,145.1688,265760.6149,346404.6061,98.7603,51.096382730,6.968407343,145.1688,265760.6149,346404.6062,98.7603,0.000000001,-0.000000000,0.0000,0.0000,-0.0001,-0.0000
30013412,52.425172993,3.679479118,204.6613,38848.4657,494410.3820,161.4642,52.425172992,3.679479118,204.6613,38848.4657,494410.3821,161.4642,0.000000001,-0.000000000,-0.0000,0.0000,-0.0001,0.0000
30013413,52.596706688,5.756920253,107.4498,180050.2790,512191.4096,64.9107,52.596706687,5.756920253,107.4498,180050.2790,512191.4097,64.9107,0.000000001,-0.000000000,0.0000,0.0000,-0.0001,-0.0000
30013414,51.374901613,6.818086042,289.5237,254624.5498,377168.7560,243.9070,51.374901612,6.818086043,289.5237,254624.5497,377168.7561,243.9070,0.000000001,-0.000000001,-0.0000,0.0001,-0.0001,0.0000
30013415,53.486434702,4.881248008,78.8212,121412.8358,611258.0196,37.4326,53.486434702,4.881248009,78.8212,121412.8357,611258.0197,37.4326,0.000000000,-0.000000001,-0.0000,0.0001,-0.0001,0.0000
30013416,53.121935079,7.507932394,-12.0473,296961.0306,572662.3742,-52.9293,53.123034750,7.508683445,-52.9293,296914.3726,572538.5685,-12.0473,-0.001099671,-0.000751051,40.8820,46.6580,123.8057,-40.8820
30013417,51.486665458,6.406709626,198.2929,225810.4435,389120.5823,153.4826,51.486665458,6.406709626,198.2929,225810.4435,389120.5823,153.4826,0.000000000,-0.000000000,0.0000,0.0000,-0.0000,-0.0000
30013418,52.737166764,5.290909059,28.0334,148496.1098,527760.9843,-14.3116,52.737166763,5.290909059,28.0334,148496.1098,527760.9844,-14.3116,0.000000001,-0.000000000,0.0000,0.0000,-0.0001,-0.0000
30013419,50.821420819,5.064739782,6.3177,132276.4571,314666.6232,-39.4099,50.821420818,5.064739783,6.3177,132276.4571,314666.6233,-39.4099,0.000000001,-0.000000001,-0.0000,0.0000,-0.0001,0.0000
30013420,50.369067122,7.325227246,320.7528,292892.2387,266111.4189,272.8275,50.369846812,7.325943153,272.8275,292843.6048,266023.3624,320.7528,-0.000779690,-0.000715907,47.9253,48.6339,88.0565,-47.9253
30013421,51.890394155,6.206262140,37.4936,211383.0389,433859.0992,-6.3578,51.890394155,6.206262141,37.4936,211383.0389,433859.0992,-6.3578,0.000000000,-0.000000001,-0.0000,0.0000,-0.0000,0.0000
30013422,53.870697002,5.894741389,215.2270,188389.0745,654030.0574,175.2535,53.871887137,5.895247906,175.2535,188356.6943,653897.3569,215.2270,-0.001190135,-0.000506517,39.9735,32.3802,132.7005,-39.9735
30013423,53.061343367,6.276874235,196.8012,214642.3804,564198.7715,155.4853,53.061343367,6.276874235,196.8012,214642.3804,564198.7715,155.4853,0.000000000,-0.000000000,-0.0000,0.0000,-0.0000,0.0000
30013424,52.358427916,5.925886438,30.2609,191695.9833,485751.1853,-12.7651,52.358427916,5.925886439,30.2609,191695.9832,485751.1853,-12.7651,-0.000000000,-0.000000001,0.0000,0.0001,0.0000,-0.0000
30013425,50.449436347,3.873184073,171.6896,47457.9205,274341.8157,126.6568,50.450221491,3.873410992,126.6568,47440.0040,274254.8218,171.6896,-0.000785144,-0.000226919,45.0328,17.9165,86.9939,-45.0328
30013426,51.118725242,5.236618696,216.0183,144456.7015,347702.4655,170.9875,51.118725242,5.236618697,216.0183,144456.7015,347702.4655,170.9875,0.000000000,-0.000000001,0.0000,0.0000,-0.0000,-0.0000
30013427,52.876246084,5.377337568,259.2346,154335.5246,543232.9062,217.1031,52.876246083,5.377337569,259.2346,154335.5245,543232.9063,217.1031,0.000000001,-0.000000001,0.0000,0.0001,-0.0001,-0.0000
30013428,51.693462690,6.495540997,231.2332,231629.7435,412215.4239,186.8838,51.693462689,6.495540998,231.2332,231629.7435,412215.4240,186.8838,0.000000001,-0.000000001,-0.0000,0.0000,-0.0001,0.0000
30013429,50.893412779,7.311674828,108.7455,290396.6632,324406.4181,61.5764,50.894253722,7.312390084,61.5764,290348.8159,324311.5732,108.7455,-0.000840943,-0.000715256,47.1691,47.8473,94.8449,-47.1691
30013430,53.723062797,3.751468501,294.5296,47020.5510,638708.0468,252.9953,53.724231114,3.751648392,252.9953,47005.7157,638578.3107,294.5296,-0.001168317,-0.000179891,41.5343,14.8353,129.7361,-41.5343
30013431,50.456790017,6.698325057,75.5629,248117.3750,274882.9358,27.6089,50.457580324,6.698952326,27.6089,248074.4052,274794.2365,75.5629,-0.000790307,-0.000627269,47.9540,42.9698,88.6993,-47.9540
30013432,50.886009033,5.501102355,256.7754,163015.7371,321808.2877,211.1123,50.886009032,5.501102356,256.7754,163015.7370,321808.2878,211.1123,0.000000001,-0.000000001,0.0000,0.0001,-0.0001,-0.0000
30013433,50.795688204,5.166655380,286.1836,139449.8254,311777.2714,240.3662,50.795688203,5.166655381,286.1836,139449.8253,311777.2715,240.3662,0.000000001,-0.000000001,-0.0000,0.0001,-0.0001,0.0000
30013434,51.242697591,4.512153401,-13.7121,93897.3671,361849.5627,-58.4721,51.242697590,4.512153402,-13.7121,93897.3670,361849.5628,-58.4721,0.000000001,-0.000000001,-0.0000,0.0001,-0.0001,0.0000
30013435,53.710175837,4.479290542,87.5860,95045.2485,636422.5817,46.3074,53.710175836,4.479290542,87.5860,95024.3902,636292.7263,87.5860,0.000000001,-0.000000000,0.0000,20.8583,129.8554,-41.2786
30013436,51.704211136,6.594748287,313.5544,238468.5963,413520.2421,269.1705,51.704211136,6.594748287,313.5544,238468.5963,413520.2421,269.1705,0.000000000,-0.000000000,0.0000,0.0000,-0.0000,-0.0000
30013437,51.840766828,7.731988744,176.4594,316573.3437,430625.9512,131.8581,51.841718064,7.732767765,131.8581,316523.0960,430518.4407,176.4594,-0.000951236,-0.000779021,44.6013,50.2477,107.5105,-44.6013
30013438,52.485549227,4.797451645,213.7333,114940.1996,499922.0310,170.8991,52.485549227,4.797451645,213.7333,114940.1996,499922.0310,170.8991,-0.000000000,-0.000000000,-0.0000,0.0000,0.0000,0.0000
30013439,51.280833352,3.247508398,273.1889,5726.2632,367914.0453,228.7588,51.280833352,3.247508398,273.1889,5726.2632,367914.0453,228.7588,0.000000000,-0.000000000,0.0000,0.0000,-0.0000,-0.0000
30013440,53.801422349,4.931156195,273.2696,124948.4284,646295.8933,232.3379,53.802602939,4.931515368,232.3379,124923.9287,646164.6447,273.2696,-0.001180590,-0.000359173,40.9317,24.4997,131.2486,-40.9317
30013441,53.766759398,5.064344839,276.8633,133707.4223,642389.8086,236.0004,53.767935753,5.064723902,236.0004,133681.8378,642258.9943,276.8633,-0.001176355,-0.000379063,40.8629,25.5845,130.8143,-40.8629
30013442,53.510546366,6.571096462,230.9416,233543.5552,614470.6862,190.6828,53.510546366,6.571096463,230.9416,233543.5551,614470.6863,190.6828,0.000000000,-0.000000001,-0.0000,0.0001,-0.0001,0.0000
30013443,53.990571986,4.743850253,202.2184,112795.0204,667445.7250,161.2851,53.991774570,4.744179826,161.2851,112772.2013,667312.0632,202.2184,-0.001202584,-0.000329573,40.9333,22.8191,133.6618,-40.9333
30013444,51.573068146,2.681429563,249.7558,-32547.8718,401721.0440,205.4670,51.573979871,2.681474343,205.4670,-32554.7423,401619.7882,249.7558,-0.000911725,-0.000044780,44.2888,6.8705,101.2558,-44.2888
30013445,50.260515926,2.653104241,220.1442,-39966.9594,255841.4169,175.9088,50.261274127,2.653160624,175.9088,-39974.1164,255757.2625,220.1442,-0.000758201,-0.000056383,44.2354,7.1570,84.1544,-44.2354
30013446,53.901340126,3.404606957,69.4625,24675.4527,659124.5291,27.9731,53.902528108,3.404731961,27.9731,24663.5816,658992.5632,69.4625,-0.001187982,-0.000125004,41.4894,11.8711,131.9659,-41.4894
30013447,52.885331225,6.872221999,310.7734,254953.8911,545272.0559,269.1695,52.885331225,6.872222000,310.7734,254953.8910,545272.0559,269.1695,0.000000000,-0.000000001,0.0000,0.0001,-0.0000,-0.0000
30013448,50.727025969,7.067691973,221.6490,273658.3165,305476.3329,174.6216,50.727847673,7.068372043,174.6216,273612.4059,305383.8438,221.6490,-0.000821704,-0.000680070,47.0274,45.9106,92.4891,-47.0274
30013449,51.682628425,5.423523401,271.4734,157511.9804,410427.0766,227.8540,51.682628425,5.423523402,271.4734,157511.9803,410427.0767,227.8540,0.000000000,-0.000000001,0.0000,0.0001,-0.0001,-0.0000
30013450,53.463887223,6.984141865,9.5029,261059.1659,609808.3977,-30.8241,53.463887223,6.984141865,9.5029,261059.1659,609808.3977,-30.8241,-0.000000000,-0.000000000,0.0000,0.0000,0.0000,-0.0000
30013451,50.728721299,6.666025772,223.2416,245295.9930,305092.0508,176.4540,50.729543620,6.666648982,176.4540,245253.5946,304999.8195,223.2416,-0.000822321,-0.000623210,46.7876,42.3984,92.2313,-46.7876
30013452,53.580313671,7.180900969,307.3398,273801.5909,623072.0779,267.2368,53.580313670,7.180900969,307.3398,273801.5909,623072.0780,267.2368,0.000000001,-0.000000000,-0.0000,0.0000,-0.0001,0.0000
30013453,53.884195282,4.769647081,311.2502,114385.2989,655589.2262,270.2648,53.885385418,4.769981280,270.2648,114362.1821,655456.9510,311.2502,-0.001190136,-0.000334199,40.9854,23.1168,132.2752,-40.9854
30013454,52.128739178,3.076028481,164.9511,-3238.3939,462578.8443,121.1367,52.129717768,3.076124280,121.1367,-3248.4184,462470.2267,164.9511,-0.000978590,-0.000095799,43.8144,10.0245,108.6176,-43.8144
30013455,50.376402730,3.493409941,37.6512,20276.2268,266844.6216,-6.9807,50.377178020,3.493583743,-6.9807,20261.6417,266758.7165,37.6512,-0.000775290,-0.000173802,44.6319,14.5851,85.9051,-44.6319
30013456,53.915311698,4.849392124,153.5185,119655.7141,659010.7657,112.6270,53.916505661,4.849738353,112.6270,119631.9668,658878.0433,153.5185,-0.001193963,-0.000346229,40.8915,23.7473,132.7224,-40.8915
30013457,50.358875071,2.913109801,301.5366,-21062.5910,266123.0494,257.3131,50.359645946,2.913201768,257.3131,-21072.0222,266037.5505,301.5366,-0.000770875,-0.000091967,44.2235,9.4312,85.4989,-44.2235
30013458,52.796104483,7.641909830,114.4858,307060.4205,536688.4790,72.5405,52.797166911,7.642679009,72.5405,307012.2544,536568.6918,114.4858,-0.001062428,-0.000769179,41.9453,48.1661,119.7872,-41.9453
30013459,52.293424760,3.183175782,83.1698,4652.8054,480667.8549,39.6305,52.293424760,3.183175783,83.1698,4641.9459,480557.0525,83.1698,0.000000000,-0.000000001,-0.0000,10.8595,110.8024,-43.5393
30013460,50.446121297,2.618587956,40.5239,-41649.1878,276572.8658,-3.7408,50.446900995,2.618637299,-3.7408,-41655.9629,276486.3068,40.5239,-0.000779698,-0.000049343,44.2647,6.7751,86.5590,-44.2647
30013461,52.458220224,4.563090765,223.2809,98986.6920,497036.8213,180.3604,52.458220224,4.563090766,223.2809,98986.6920,497036.8213,180.3604,0.000000000,-0.000000001,-0.0000,0.0000,-0.0000,0.0000
30013462,53.041136125,4.637647540,75.0365,104726.7093,561842.9550,32.9774,53.041136125,4.637647540,75.0365,104726.7093,561842.9550,32.9774,0.000000000,-0.000000000,0.0000,0.0000,-0.0000,-0.0000
30013463,50.307135362,3.297662625,303.6615,6134.0193,259518.1515,259.2264,50.307901814,3.297809425,259.2264,6121.1389,259433.2115,303.6615,-0.000766452,-0.000146800,44.4351,12.8804,84.9400,-44.4351
30013464,52.599385824,4.247163339,317.0878,77762.2519,513033.9231,274.2723,52.599385823,4.247163340,317.0878,77762.2518,513033.9232,274.2723,0.000000001,-0.000000001,0.0000,0.0001,-0.0001,-0.0000
30013465,52.512617179,5.057575673,87.7382,132623.1269,502821.6807,45.0587,52.512617179,5.057575674,87.7382,132623.1268,502821.6807,45.0587,-0.000000000,-0.000000001,-0.0000,0.0001,0.0000,0.0000
30013466,50.462015263,4.507402554,183.2486,92521.9552,275006.6755,137.4206,50.462803697,4.507719243,137.4206,92498.4179,274919.2446,183.2486,-0.000788434,-0.000316689,45.8280,23.5373,87.4309,-45.8280
30013467,53.839892083,4.884777406,-5.4826,121922.3358,650598.5025,-46.4152,53.841077253,4.885129497,-46.4152,121898.2350,650466.7544,-5.4826,-0.001185170,-0.000352091,40.9326,24.1008,131.7481,-40.9326
30013468,50.520507521,6.582685263,152.5669,239789.5719,281830.7566,104.8038,50.521305425,6.583296327,104.8038,239747.6869,281741.3006,152.5669,-0.000797904,-0.000611064,47.7631,41.8850,89.4560,-47.7631
30013469,50.441932637,6.846153932,131.8962,258648.2710,273428.3831,83.9561,50.442721163,6.846802139,83.9561,258603.9740,273339.7645,131.8962,-0.000788526,-0.000648207,47.9401,44.2970,88.6186,-47.9401
30013470,51.005692382,4.388018473,158.2254,84869.1275,335595.7245,113.1674,51.005692381,4.388018474,158.2254,84869.1274,335595.7246,113.1674,0.000000001,-0.000000001,0.0000,0.0001,-0.0001,-0.0000
30013471,52.543676575,4.626569084,251.4607,103401.0132,506497.7669,208.6784,52.543676575,4.626569084,251.4607,103401.0132,506497.7670,208.6784,0.000000000,0.000000000,0.0000,-0.0000,-0.0001,-0.0000
30013472,50.272102136,4.506409035,159.3721,92198.0671,253880.0910,113.4253,50.272868393,4.506726736,113.4253,92174.3963,253795.1271,159.3721,-0.000766257,-0.000317701,45.9468,23.6708,84.9639,-45.9468
30013473,53.634943267,7.203247578,27.0351,275127.7247,629188.4597,-12.9756,53.634943266,7.203247578,27.0351,275127.7247,629188.4598,-12.9756,0.000000001,-0.000000000,0.0000,0.0000,-0.0001,-0.0000
30013474,53.702491274,4.955054687,118.0366,126456.8802,635274.0215,76.9860,53.702491273,4.955054688,118.0366,126432.1448,635144.1217,118.0366,0.000000001,-0.000000001,0.0000,24.7354,129.8998,-41.0506
30013475,53.565126827,5.780040386,301.3110,181029.3744,619969.7711,260.8106,53.565126827,5.780040386,301.3110,181029.3744,619969.7712,260.8106,0.000000000,-0.000000000,-0.0000,0.0000,-0.0001,0.0000
30013476,53.520474836,7.976376318,110.1036,326714.3776,618021.9422,70.0935,53.521622608,7.977199706,70.0935,326664.3952,617892.3003,110.1036,-0.001147772,-0.000823388,40.0101,49.9824,129.6419,-40.0101
30013477,52.493144739,6.238395078,217.6813,212807.8973,500944.1040,174.9143,52.493144739,6.238395078,217.6813,212807.8973,500944.1040,174.9143,-0.000000000,0.000000000,-0.0000,-0.0000,0.0000,0.0000
30013478,52.177647992,3.912005040,56.0756,54101.7433,466526.4381,12.7240,52.177647992,3.912005040,56.0756,54101.7433,466526.4381,12.7240,0.000000000,-0.000000000,-0.0000,0.0000,-0.0000,0.0000
30013479,53.802856462,3.293338084,234.0683,17042.7493,648372.9140,192.4974,53.804032426,3.293447200,192.4974,17031.7423,648242.2776,234.0683,-0.001175964,-0.000109116,41.5709,11.0070,130.6364,-41.5709
30013480,53.533611451,4.896747324,192.1027,122477.5095,616501.6468,150.7843,53.533611451,4.896747325,192.1027,122477.5094,616501.6468,150.7843,-0.000000000,-0.000000001,-0.0000,0.0001,0.0000,0.0000
30013481,50.388787324,5.928084639,105.3387,193471.1752,266627.3407,57.8391,50.389569704,5.928603028,57.8391,193434.9505,266540.0388,105.3387,-0.000782380,-0.000518389,47.4996,36.2247,87.3019,-47.4996
30013482,50.674537529,3.050981142,108.7990,-10135.4237,300907.6813,64.1931,50.675345864,3.051089268,64.1931,-10145.9306,300818.0388,108.7990,-0.000808335,-0.000108126,44.6059,10.5069,89.6425,-44.6059
30013483,53.911150263,3.416836282,14.0163,25509.1974,660194.1318,-27.4652,53.912339447,3.416963048,-27.4652,25497.2310,660062.0330,14.0163,-0.001189184,-0.000126766,41.4815,11.9664,132.0988,-41.4815
30013484,52.555470047,3.180541874,265.6525,5361.5133,509820.6030,222.3456,52.555470047,3.180541875,265.6525,5350.8083,509706.3713,265.6525,0.000000000,-0.000000001,0.0000,10.7050,114.2317,-43.3069
30013485,50.297259116,4.197440990,316.2812,70214.4672,256988.9513,270.7392,50.298027485,4.197714906,270.7392,70193.5666,256903.8008,316.2812,-0.000768369,-0.000273916,45.5420,20.9006,85.1505,-45.5420
